============================================
Dump: raid_overgod_20260919_161016
============================================

[I] segments loaded: 21189
[I] TLV messages parsed: 31387
[I] S2C: 856148 bytes, 856148 walked
[I] known players (valid range): 437

===== RESULTS =====
Total hits: 428

  Onehitwin       UTF-8      tag= 492:  2 hits
  Outlaws         ASCII      tag=  65:  2 hits
  Outlaws         ASCII      tag= 492:  2 hits
  Outlaws         UTF-16LE   tag= 492:  1 hits
  Outlaws         UTF-8      tag=  65:  2 hits
  Outlaws         UTF-8      tag= 492:  2 hits
  Peoplebeck      ASCII      tag=  65:  1 hits
  Peoplebeck      ASCII      tag= 492:  2 hits
  Peoplebeck      UTF-8      tag=  65:  1 hits
  Peoplebeck      UTF-8      tag= 492:  2 hits
  Piabaking       ASCII      tag=  65:  1 hits
  Piabaking       ASCII      tag= 492:  3 hits
  Piabaking       UTF-8      tag=  65:  1 hits
  Piabaking       UTF-8      tag= 492:  3 hits
  Plzinxx         ASCII      tag= 492:  11 hits
  Plzinxx         UTF-8      tag= 492:  11 hits
  Really          ASCII      tag= 492:  1 hits
  Really          UTF-8      tag= 492:  1 hits
  Rhazarin        ASCII      tag=  65:  1 hits
  Rhazarin        ASCII      tag= 492:  3 hits
  Rhazarin        UTF-8      tag=  65:  1 hits
  Rhazarin        UTF-8      tag= 492:  3 hits
  Ruanz           ASCII      tag= 551:  1 hits
  Ruanz           UTF-8      tag= 551:  1 hits
  Shadowkat       ASCII      tag= 492:  7 hits
  Shadowkat       UTF-8      tag= 492:  7 hits
  Shadowseer      ASCII      tag= 492:  2 hits
  Shadowseer      UTF-8      tag= 492:  2 hits
  Sherry          ASCII      tag=   9:  1 hits
  Sherry          ASCII      tag=  65:  1 hits
  Sherry          ASCII      tag= 492:  3 hits
  Sherry          UTF-8      tag=   9:  1 hits
  Sherry          UTF-8      tag=  65:  1 hits
  Sherry          UTF-8      tag= 492:  3 hits
  Sherrygin       ASCII      tag=   9:  1 hits
  Sherrygin       ASCII      tag=  65:  1 hits
  Sherrygin       ASCII      tag= 492:  3 hits
  Sherrygin       UTF-8      tag=   9:  1 hits
  Sherrygin       UTF-8      tag=  65:  1 hits
  Sherrygin       UTF-8      tag= 492:  3 hits
  Sicotin         ASCII      tag=  65:  10 hits
  Sicotin         ASCII      tag= 492:  4 hits
  Sicotin         UTF-8      tag=  65:  10 hits
  Sicotin         UTF-8      tag= 492:  4 hits
  Susubeast       ASCII      tag=  65:  3 hits
  Susubeast       ASCII      tag= 492:  4 hits
  Susubeast       UTF-8      tag=  65:  3 hits
  Susubeast       UTF-8      tag= 492:  4 hits
  Swqs            ASCII      tag=  65:  3 hits
  Swqs            ASCII      tag= 492:  3 hits
  Swqs            UTF-8      tag=  65:  3 hits
  Swqs            UTF-8      tag= 492:  3 hits
  Szenkai         ASCII      tag= 551:  1 hits
  Szenkai         UTF-8      tag= 551:  1 hits
  Tapetee         ASCII      tag=  65:  8 hits
  Tapetee         ASCII      tag= 492:  16 hits
  Tapetee         UTF-8      tag=  65:  8 hits
  Tapetee         UTF-8      tag= 492:  16 hits
  Thanatus        ASCII      tag=  65:  12 hits
  Thanatus        ASCII      tag= 492:  6 hits
  Thanatus        UTF-8      tag=  65:  12 hits
  Thanatus        UTF-8      tag= 492:  6 hits
  Tiago           ASCII      tag= 492:  3 hits
  Tiago           UTF-8      tag= 492:  3 hits
  Tisa            ASCII      tag=  65:  1 hits
  Tisa            ASCII      tag= 492:  3 hits
  Tisa            UTF-8      tag=  65:  1 hits
  Tisa            UTF-8      tag= 492:  3 hits
  Vader           ASCII      tag=  65:  9 hits
  Vader           ASCII      tag= 492:  13 hits
  Vader           UTF-8      tag=  65:  9 hits
  Vader           UTF-8      tag= 492:  13 hits
  Vitorz          ASCII      tag= 492:  1 hits
  Vitorz          UTF-8      tag= 492:  1 hits
  Vvvvvv          ASCII      tag=  65:  7 hits
  Vvvvvv          UTF-8      tag=  65:  7 hits
  Wdmushroom      ASCII      tag= 492:  1 hits
  Wdmushroom      UTF-8      tag= 492:  1 hits
  Wenky           ASCII      tag=  65:  2 hits
  Wenky           ASCII      tag= 492:  8 hits
  Wenky           UTF-8      tag=  65:  2 hits
  Wenky           UTF-8      tag= 492:  8 hits
  Wexu            ASCII      tag= 551:  1 hits
  Wexu            UTF-8      tag= 551:  1 hits
  Wutian          ASCII      tag= 492:  3 hits
  Wutian          UTF-8      tag= 492:  3 hits
  Xamaxxx         ASCII      tag= 492:  2 hits
  Xamaxxx         UTF-8      tag= 492:  2 hits
  Xiaofenta       ASCII      tag= 492:  5 hits
  Xiaofenta       UTF-8      tag= 492:  5 hits
  Yllon           ASCII      tag=  65:  3 hits
  Yllon           ASCII      tag= 492:  7 hits
  Yllon           UTF-8      tag=  65:  3 hits
  Yllon           UTF-8      tag= 492:  7 hits
  YOLO            ASCII      tag= 492:  1 hits
  YOLO            UTF-8      tag= 492:  1 hits
  Zamioculca      ASCII      tag=  65:  2 hits
  Zamioculca      ASCII      tag= 492:  3 hits
  Zamioculca      UTF-16LE   tag=  65:  1 hits
  Zamioculca      UTF-8      tag=  65:  2 hits
  Zamioculca      UTF-8      tag= 492:  3 hits

===== SUMMARY TABLE =====
Nick            Encoding      Tag     Hits
Adestraelf      ASCII          65        3
Adestraelf      ASCII         492       11
Adestraelf      UTF-8          65        3
Adestraelf      UTF-8         492       11
Akkk            ASCII          65        2
Akkk            ASCII         492       13
Akkk            UTF-8          65        2
Akkk            UTF-8         492       13
Amandx          ASCII          65        9
Amandx          ASCII         492       11
Amandx          UTF-8          65        9
Amandx          UTF-8         492       11
Anemos          ASCII         492        3
Anemos          UTF-16LE      492        7
Anemos          UTF-8         492        3
Anttt           ASCII          65        1
Anttt           ASCII         492        9
Anttt           UTF-8          65        1
Anttt           UTF-8         492        9
Aodebiao        ASCII          65        3
Aodebiao        ASCII         492        3
Aodebiao        UTF-8          65        3
Aodebiao        UTF-8         492        3
Aurelinho       ASCII          65        7
Aurelinho       ASCII         492        4
Aurelinho       UTF-8          65        7
Aurelinho       UTF-8         492        4
Azul            ASCII         492        1
Azul            UTF-8         492        1
Banmidou        ASCII         492        1
Banmidou        UTF-8         492        1
Baxote          ASCII           9        1
Baxote          ASCII          65       18
Baxote          ASCII         492       30
Baxote          UTF-16LE       65        1
Baxote          UTF-16LE      492        1
Baxote          UTF-8           9        1
Baxote          UTF-8          65       18
Baxote          UTF-8         492       30
Bibobi          ASCII          65        3
Bibobi          ASCII         492        1
Bibobi          UTF-16LE      492        7
Bibobi          UTF-8          65        3
Bibobi          UTF-8         492        1
Bjergsen        ASCII          65        2
Bjergsen        ASCII         492        3
Bjergsen        UTF-8          65        2
Bjergsen        UTF-8         492        3
Brokeblade      ASCII         551        1
Brokeblade      UTF-8         551        1
Brutaly         ASCII          65        2
Brutaly         UTF-16LE      492        1
Brutaly         UTF-8          65        2
Bunequinho      ASCII          65       11
Bunequinho      ASCII         492       21
Bunequinho      UTF-8          65       11
Bunequinho      UTF-8         492       21
Caloteira       ASCII          65        3
Caloteira       ASCII         492       10
Caloteira       UTF-8          65        3
Caloteira       UTF-8         492       10
Centablg        ASCII         492        1
Centablg        ASCII         551        1
Centablg        UTF-8         492        1
Centablg        UTF-8         551        1
Charmiinho      ASCII          65       12
Charmiinho      ASCII         492       10
Charmiinho      UTF-8          65       12
Charmiinho      UTF-8         492       10
Chronus         ASCII          65        2
Chronus         ASCII         492        5
Chronus         UTF-16LE      492        1
Chronus         UTF-8          65        2
Chronus         UTF-8         492        5
Crasique        ASCII          65        7
Crasique        ASCII         492        1
Crasique        UTF-8          65        7
Crasique        UTF-8         492        1
Death           ASCII         492        1
Death           UTF-8         492        1
Deitoupq        ASCII         492        3
Deitoupq        ASCII         551        1
Deitoupq        UTF-8         492        3
Deitoupq        UTF-8         551        1
Desutil         ASCII           9        1
Desutil         ASCII          65        1
Desutil         ASCII         492        2
Desutil         UTF-8           9        1
Desutil         UTF-8          65        1
Desutil         UTF-8         492        2
Dkdelas         ASCII          65        2
Dkdelas         ASCII         492        3
Dkdelas         UTF-8          65        2
Dkdelas         UTF-8         492        3
Donkja          ASCII          65        2
Donkja          ASCII         492        1
Donkja          UTF-8          65        2
Donkja          UTF-8         492        1
Eamor           ASCII         492        1
Eamor           UTF-8         492        1
Fabclover       ASCII           9        1
Fabclover       ASCII          65        1
Fabclover       UTF-16BE       65        2
Fabclover       UTF-16LE       65        2
Fabclover       UTF-8           9        1
Fabclover       UTF-8          65        1
Fardais         ASCII          65        1
Fardais         ASCII         492        2
Fardais         UTF-8          65        1
Fardais         UTF-8         492        2
Favor           ASCII         492        2
Favor           UTF-8         492        2
Fvck            ASCII         492        1
Fvck            UTF-8         492        1
Gank            ASCII         492        3
Gank            UTF-16LE       65        1
Gank            UTF-8         492        3
Gastavilao      ASCII         492        1
Gastavilao      UTF-8         492        1
Geototoso       ASCII          65        2
Geototoso       ASCII         492        3
Geototoso       UTF-8          65        2
Geototoso       UTF-8         492        3
Ginny           ASCII          65        3
Ginny           ASCII         492       11
Ginny           UTF-16LE       65        1
Ginny           UTF-8          65        3
Ginny           UTF-8         492       11
Glamurosa       ASCII          65        3
Glamurosa       ASCII         492        4
Glamurosa       UTF-8          65        3
Glamurosa       UTF-8         492        4
Glorylord       ASCII           9        1
Glorylord       ASCII          65        1
Glorylord       ASCII         492        5
Glorylord       UTF-8           9        1
Glorylord       UTF-8          65        1
Glorylord       UTF-8         492        5
Gloss           ASCII          65        5
Gloss           ASCII         492       26
Gloss           UTF-16LE       65        1
Gloss           UTF-8          65        5
Gloss           UTF-8         492       26
Godfast         ASCII         492        3
Godfast         UTF-8         492        3
Guagua          ASCII          65        2
Guagua          ASCII         492        1
Guagua          UTF-8          65        2
Guagua          UTF-8         492        1
Herrah          ASCII          65       11
Herrah          ASCII         492       27
Herrah          UTF-8          65       11
Herrah          UTF-8         492       27
Hipocrita       ASCII         492        1
Hipocrita       UTF-8         492        1
Honggee         ASCII         492        8
Honggee         UTF-8         492        8
Huopao          ASCII         492        1
Huopao          UTF-16LE      492        7
Huopao          UTF-8         492        1
Jokermwc        ASCII         551        1
Jokermwc        UTF-8         551        1
Joones          ASCII          65        1
Joones          ASCII         492        1
Joones          UTF-16LE      492        5
Joones          UTF-8          65        1
Joones          UTF-8         492        1
Kaliffado       ASCII         551        1
Kaliffado       UTF-8         551        1
Kblinho         ASCII          65        2
Kblinho         ASCII         492        3
Kblinho         UTF-8          65        2
Kblinho         UTF-8         492        3
KINGDOM         ASCII         492        1
KINGDOM         UTF-8         492        1
Lagspear        ASCII          65        1
Lagspear        UTF-8          65        1
Lanbo           ASCII          65        1
Lanbo           ASCII         492        2
Lanbo           UTF-16LE      492        3
Lanbo           UTF-8          65        1
Lanbo           UTF-8         492        2
Liangzzi        ASCII         492        2
Liangzzi        UTF-8         492        2
Lingboo         ASCII          65        2
Lingboo         ASCII         492        5
Lingboo         UTF-16LE       65        2
Lingboo         UTF-8          65        2
Lingboo         UTF-8         492        5
Lobopidaum      ASCII         551        1
Lobopidaum      UTF-8         551        1
Loowuiu         ASCII          65        2
Loowuiu         ASCII         492        1
Loowuiu         UTF-8          65        2
Loowuiu         UTF-8         492        1
Lordcydo        ASCII         492        2
Lordcydo        UTF-8         492        2
Lskylinel       ASCII         492        1
Lskylinel       UTF-8         492        1
Maciel          ASCII         492        1
Maciel          UTF-8         492        1
Magrin          ASCII         492        4
Magrin          UTF-8         492        4
Malik           ASCII         492        1
Malik           UTF-8         492        1
Mantou          ASCII          65        2
Mantou          ASCII         492       17
Mantou          UTF-8          65        2
Mantou          UTF-8         492       17
Marcelo         ASCII         492        1
Marcelo         UTF-8         492        1
Mengpo          UTF-16LE       65        1
Meupau          ASCII         492       11
Meupau          UTF-8         492       11
Micaelxd        ASCII           9        1
Micaelxd        ASCII          65       14
Micaelxd        ASCII         492        7
Micaelxd        UTF-8           9        1
Micaelxd        UTF-8          65       14
Micaelxd        UTF-8         492        7
Mlkdopo         ASCII          65        2
Mlkdopo         ASCII         492        5
Mlkdopo         UTF-16LE       65        1
Mlkdopo         UTF-8          65        2
Mlkdopo         UTF-8         492        5
Mobyuno         ASCII         492        2
Mobyuno         UTF-8         492        2
Molan           ASCII          65        2
Molan           ASCII         492       11
Molan           UTF-8          65        2
Molan           UTF-8         492       11
Moyu            ASCII         492        3
Moyu            UTF-8         492        3
Mudin           ASCII         551        1
Mudin           UTF-8         551        1
Ncro            ASCII          65        1
Ncro            ASCII         492        4
Ncro            UTF-16LE       65        1
Ncro            UTF-8          65        1
Ncro            UTF-8         492        4
Nerftotem       ASCII          65        2
Nerftotem       ASCII         492        4
Nerftotem       UTF-16LE      492        1
Nerftotem       UTF-8          65        2
Nerftotem       UTF-8         492        4
Neutroxxx       ASCII         492        3
Neutroxxx       UTF-8         492        3
Niukkuin        ASCII         492        1
Niukkuin        UTF-8         492        1
Novodk          ASCII         492        3
Novodk          UTF-8         492        3
Oldivici        ASCII         492        1
Oldivici        UTF-16LE      492        7
Oldivici        UTF-8         492        1
Omno            ASCII         492        1
Omno            UTF-16LE      492        1
Omno            UTF-8         492        1
Onehitwin       ASCII          65        1
Onehitwin       ASCII         492        2
Onehitwin       UTF-8          65        1
Onehitwin       UTF-8         492        2
Outlaws         ASCII          65        2
Outlaws         ASCII         492        2
Outlaws         UTF-16LE      492        1
Outlaws         UTF-8          65        2
Outlaws         UTF-8         492        2
Peoplebeck      ASCII          65        1
Peoplebeck      ASCII         492        2
Peoplebeck      UTF-8          65        1
Peoplebeck      UTF-8         492        2
Piabaking       ASCII          65        1
Piabaking       ASCII         492        3
Piabaking       UTF-8          65        1
Piabaking       UTF-8         492        3
Plzinxx         ASCII         492       11
Plzinxx         UTF-8         492       11
Really          ASCII         492        1
Really          UTF-8         492        1
Rhazarin        ASCII          65        1
Rhazarin        ASCII         492        3
Rhazarin        UTF-8          65        1
Rhazarin        UTF-8         492        3
Ruanz           ASCII         551        1
Ruanz           UTF-8         551        1
Shadowkat       ASCII         492        7
Shadowkat       UTF-8         492        7
Shadowseer      ASCII         492        2
Shadowseer      UTF-8         492        2
Sherry          ASCII           9        1
Sherry          ASCII          65        1
Sherry          ASCII         492        3
Sherry          UTF-8           9        1
Sherry          UTF-8          65        1
Sherry          UTF-8         492        3
Sherrygin       ASCII           9        1
Sherrygin       ASCII          65        1
Sherrygin       ASCII         492        3
Sherrygin       UTF-8           9        1
Sherrygin       UTF-8          65        1
Sherrygin       UTF-8         492        3
Sicotin         ASCII          65       10
Sicotin         ASCII         492        4
Sicotin         UTF-8          65       10
Sicotin         UTF-8         492        4
Susubeast       ASCII          65        3
Susubeast       ASCII         492        4
Susubeast       UTF-8          65        3
Susubeast       UTF-8         492        4
Swqs            ASCII          65        3
Swqs            ASCII         492        3
Swqs            UTF-8          65        3
Swqs            UTF-8         492        3
Szenkai         ASCII         551        1
Szenkai         UTF-8         551        1
Tapetee         ASCII          65        8
Tapetee         ASCII         492       16
Tapetee         UTF-8          65        8
Tapetee         UTF-8         492       16
Thanatus        ASCII          65       12
Thanatus        ASCII         492        6
Thanatus        UTF-8          65       12
Thanatus        UTF-8         492        6
Tiago           ASCII         492        3
Tiago           UTF-8         492        3
Tisa            ASCII          65        1
Tisa            ASCII         492        3
Tisa            UTF-8          65        1
Tisa            UTF-8         492        3
Vader           ASCII          65        9
Vader           ASCII         492       13
Vader           UTF-8          65        9
Vader           UTF-8         492       13
Vitorz          ASCII         492        1
Vitorz          UTF-8         492        1
Vvvvvv          ASCII          65        7
Vvvvvv          UTF-8          65        7
Wdmushroom      ASCII         492        1
Wdmushroom      UTF-8         492        1
Wenky           ASCII          65        2
Wenky           ASCII         492        8
Wenky           UTF-8          65        2
Wenky           UTF-8         492        8
Wexu            ASCII         551        1
Wexu            UTF-8         551        1
Wutian          ASCII         492        3
Wutian          UTF-8         492        3
Xamaxxx         ASCII         492        2
Xamaxxx         UTF-8         492        2
Xiaofenta       ASCII         492        5
Xiaofenta       UTF-8         492        5
Yllon           ASCII          65        3
Yllon           ASCII         492        7
Yllon           UTF-8          65        3
Yllon           UTF-8         492        7
YOLO            ASCII         492        1
YOLO            UTF-8         492        1
Zamioculca      ASCII          65        2
Zamioculca      ASCII         492        3
Zamioculca      UTF-16LE       65        1
Zamioculca      UTF-8          65        2
Zamioculca      UTF-8         492        3


============================================
Dump: raid_boss2_20260919_103642
============================================

[I] segments loaded: 2536
[I] TLV messages parsed: 4884
[I] S2C: 443579 bytes, 443579 walked
[I] known players (valid range): 437

===== RESULTS =====
Total hits: 68

  Analsex         ASCII      tag= 492:  1 hits
  Analsex         UTF-8      tag= 492:  1 hits
  Anttt           ASCII      tag= 492:  1 hits
  Anttt           UTF-8      tag= 492:  1 hits
  Bankai          ASCII      tag= 492:  1 hits
  Bankai          UTF-8      tag= 492:  1 hits
  Baxote          ASCII      tag= 492:  2 hits
  Baxote          UTF-8      tag= 492:  2 hits
  Bibobi          ASCII      tag= 492:  1 hits
  Bibobi          UTF-8      tag= 492:  1 hits
  Cavalarian      ASCII      tag=  65:  2 hits
  Cavalarian      ASCII      tag= 492:  2 hits
  Cavalarian      UTF-8      tag=  65:  2 hits
  Cavalarian      UTF-8      tag= 492:  2 hits
  Centablg        ASCII      tag= 492:  1 hits
  Centablg        UTF-8      tag= 492:  1 hits
  Ginny           ASCII      tag= 492:  1 hits
  Ginny           UTF-8      tag= 492:  1 hits
  Herrah          ASCII      tag= 492:  2 hits
  Herrah          UTF-8      tag= 492:  2 hits
  Miolos          ASCII      tag= 492:  1 hits
  Miolos          UTF-8      tag= 492:  1 hits
  Molan           ASCII      tag=  65:  1 hits
  Molan           ASCII      tag= 492:  3 hits
  Molan           UTF-8      tag=  65:  1 hits
  Molan           UTF-8      tag= 492:  3 hits
  Moyu            ASCII      tag=  65:  1 hits
  Moyu            ASCII      tag= 492:  2 hits
  Moyu            UTF-8      tag=  65:  1 hits
  Moyu            UTF-8      tag= 492:  2 hits
  Outlaws         ASCII      tag= 492:  1 hits
  Outlaws         UTF-8      tag= 492:  1 hits
  Plzinxx         ASCII      tag= 492:  3 hits
  Plzinxx         UTF-8      tag= 492:  3 hits
  Swqs            ASCII      tag=  65:  3 hits
  Swqs            ASCII      tag= 492:  4 hits
  Swqs            UTF-8      tag=  65:  3 hits
  Swqs            UTF-8      tag= 492:  4 hits
  Vvvvvv          ASCII      tag=  65:  1 hits
  Vvvvvv          UTF-8      tag=  65:  1 hits

===== SUMMARY TABLE =====
Nick            Encoding      Tag     Hits
Analsex         ASCII         492        1
Analsex         UTF-8         492        1
Anttt           ASCII         492        1
Anttt           UTF-8         492        1
Bankai          ASCII         492        1
Bankai          UTF-8         492        1
Baxote          ASCII         492        2
Baxote          UTF-8         492        2
Bibobi          ASCII         492        1
Bibobi          UTF-8         492        1
Cavalarian      ASCII          65        2
Cavalarian      ASCII         492        2
Cavalarian      UTF-8          65        2
Cavalarian      UTF-8         492        2
Centablg        ASCII         492        1
Centablg        UTF-8         492        1
Ginny           ASCII         492        1
Ginny           UTF-8         492        1
Herrah          ASCII         492        2
Herrah          UTF-8         492        2
Miolos          ASCII         492        1
Miolos          UTF-8         492        1
Molan           ASCII          65        1
Molan           ASCII         492        3
Molan           UTF-8          65        1
Molan           UTF-8         492        3
Moyu            ASCII          65        1
Moyu            ASCII         492        2
Moyu            UTF-8          65        1
Moyu            UTF-8         492        2
Outlaws         ASCII         492        1
Outlaws         UTF-8         492        1
Plzinxx         ASCII         492        3
Plzinxx         UTF-8         492        3
Swqs            ASCII          65        3
Swqs            ASCII         492        4
Swqs            UTF-8          65        3
Swqs            UTF-8         492        4
Vvvvvv          ASCII          65        1
Vvvvvv          UTF-8          65        1


